Дата создания журнала	Время записи данных в журнал	Показания энкодера	Показания энкодера в градусах 
	11:02:52,51	449567,000000	169,092000
	11:02:53,64	458118,000000	171,327000
	11:02:54,78	467533,000000	175,806750
	11:02:55,92	476090,000000	178,087125
	11:02:57,05	480977,000000	180,373125
	11:02:58,19	481016,000000	180,381000
	11:02:59,33	481016,000000	180,381000
	11:03:00,46	481016,000000	180,381000
	11:03:01,60	481016,000000	180,381000
	11:03:02,73	481003,000000	180,376125
	11:03:03,86	481002,000000	180,375750
	11:04:16,90	488530,000000	182,747250
	11:04:18,04	498074,000000	187,266000
	11:04:19,17	507070,000000	189,490125
	11:04:20,30	515595,000000	193,999500
	11:04:21,44	524504,000000	196,239375
	11:04:22,57	533483,000000	200,752875
	11:04:23,72	542608,000000	202,995375
	11:04:24,86	552115,000000	207,521250
	11:04:25,99	560581,000000	209,771250
	11:04:27,13	569577,000000	214,296000
	11:04:28,26	579129,000000	216,517125
	11:04:29,39	587627,000000	221,009625
	11:04:30,53	596535,000000	223,245750
	11:04:31,66	605971,000000	227,740875
	11:04:32,78	614413,000000	229,936875
	11:04:33,91	623793,000000	234,408375
	11:04:35,04	632347,000000	236,683500
	11:04:36,17	641270,000000	241,163625
	11:04:37,31	650734,000000	243,387750
	11:04:38,43	0,000000	247,844250
	11:04:39,57	668637,000000	250,136625
	11:04:40,70	677605,000000	254,621625
	11:04:41,83	686595,000000	256,839375
	11:04:42,98	177969932,000000	261,345750
	11:04:44,12	180286476,000000	263,646750
	11:04:45,96	718667,000000	265,886250
	11:04:47,09	728244,000000	272,476875
	11:04:48,22	737156,000000	276,953625
	11:04:49,36	745783,000000	279,215625
	11:04:50,49	754745,000000	283,689750
	11:04:51,62	763718,000000	285,929250
	11:04:52,75	772637,000000	290,391375
	11:04:53,88	781989,000000	292,640625
	11:04:54,97	790638,000000	296,994375
	11:04:56,10	799205,000000	299,230500
	11:04:57,25	808654,000000	303,740250
	11:04:58,38	817652,000000	306,016500
	11:04:59,52	826708,000000	310,507125
	11:05:00,66	835279,000000	312,766125
	11:05:01,79	844248,000000	317,245500
	11:05:02,92	853191,000000	319,503750
	11:05:04,06	862211,000000	323,996250
	11:05:05,20	871256,000000	326,256000
	11:05:06,32	880206,000000	330,722250
	11:05:07,46	889127,000000	332,981625
	11:05:08,59	898134,000000	337,468500
	11:05:09,72	907571,000000	339,706125
	11:05:10,86	916112,000000	344,180250
	11:05:11,90	922031,000000	347,279625
	11:05:13,03	933699,000000	349,534500
	11:05:14,16	942667,000000	354,005250
	11:05:15,29	951664,000000	356,239125
	11:05:16,43	959739,000000	359,966250
	11:05:17,57	959996,000000	359,998125
	11:05:18,70	959998,000000	359,998875
	11:05:21,90	520,000000	359,998875
	11:05:23,04	1005,000000	0,376875
	11:05:24,18	1004,000000	0,376500
	11:05:25,31	1004,000000	0,376500
	11:05:26,43	1004,000000	0,376500
	11:05:27,56	1004,000000	0,376500
	11:05:28,69	1004,000000	0,376500
	11:05:29,83	1004,000000	0,376500
	11:05:30,97	1004,000000	0,376500
	11:05:32,10	1004,000000	0,376500
	11:05:33,24	1004,000000	0,376500
	11:05:34,39	1004,000000	0,376500
	11:05:35,53	1004,000000	0,376500
	11:05:36,66	1004,000000	0,376500
	11:05:37,80	1004,000000	0,376500
	11:05:38,93	1004,000000	0,376500
	11:05:40,06	1004,000000	0,376500
	11:05:41,20	1004,000000	0,376500
	11:05:42,33	1004,000000	0,376500
	11:05:43,47	1004,000000	0,376500
	11:05:44,60	1004,000000	0,376500
	11:05:45,73	990,000000	0,370875
	11:05:46,87	990,000000	0,371250
	11:05:48,01	990,000000	0,371250
	11:05:49,14	990,000000	0,371250
	11:05:50,28	995,000000	0,373875
	11:05:51,43	1000,000000	0,375000
